"sampling";"species";"age0";"age1";"age2";"age3";"age4";"age5";"age6";"age7";"age8";"age9";"age10"
"2004 1";"dab";6.8473736800465e-06;0.128951553889515;0.409492505304701;0.226558115014812;0.142469182531348;0.0587316334065816;0.021750974872604;0.00742393042527833;0.00299312876502108;0.000858984528329835;0.000763143888129281
"2004 2";"cod";1.23858196946607e-06;0.27647602432679;0.242009137717091;0.437146588216981;0.0370178444372811;0.00648705147942734;0.000628500328449266;0.000233614912009699;NA;NA;NA
"2004 2";"herring";3.57684938010655e-06;0.0542833266733164;0.238757565478969;0.262316642258468;0.185989016231417;0.161126283807156;0.0661170497792491;0.019582549527656;0.0118239893943887;NA;NA
"2004 2";"flounder";6.15059001229496e-06;0.364880369792793;0.466623783340908;0.128923465620342;0.0257170621305618;0.0100100073997792;0.00253162037071022;0.000831693068578622;0.000267624159869046;9.07577632141694e-05;0.0001174657632322
"2004 2";"plaice";0.000741452329928112;0.361583596332769;0.480155445771286;0.126020059965219;0.02328711122598;0.00612669240498825;0.00150001875939992;0.000395591680603377;9.33347057641012e-05;4.08128844201384e-05;5.58839396430319e-05
"2004 2";"dab";1.6932839930558e-07;0.218399605822127;0.409022295654996;0.191569550098176;0.110751666770058;0.0445649081125275;0.0164328017762467;0.00562496055992486;0.00234032265437421;0.000674481716648562;0.000619237506521963
"2004 3";"cod";0.00539493838220841;0.396787646667366;0.253720216038582;0.315304389290781;0.0240155447989303;0.00421496323771752;0.00040545629454818;0.000156845289865901;NA;NA;NA
"2004 3";"herring";0.000183384150592838;0.0939503017057883;0.270507133471618;0.251941991976864;0.164016694869448;0.137095931914856;0.0545231207543557;0.017834261144115;0.00994718001236089;NA;NA
"2004 3";"flounder";0.00188322843649461;0.482673523927289;0.393922419529912;0.0926977197213223;0.0186885118259033;0.00721836018292846;0.00190886946402951;0.000631269839158769;0.000207912612186016;7.1405476013583e-05;9.67789847617239e-05
"2004 3";"plaice";0.0281992124172641;0.43111600800777;0.423988041993065;0.0943772556457663;0.0165268175796512;0.00430285638470443;0.00104859024469799;0.000292770885911579;6.90620092888203e-05;3.21487896573492e-05;4.72360422233526e-05
"2004 3";"dab";0.000172792912860334;0.302979922105911;0.389802752463225;0.163340452742248;0.0888916624744692;0.0346784758482971;0.0127891041126294;0.0043966733348287;0.00188335029139391;0.000545058643361454;0.000519755070776797
"2004 4";"cod";0.0374619937193393;0.528938505320319;0.230719744496008;0.186975698139161;0.0132564620503027;0.00233378647506103;0.000222516438366382;9.12933614426875e-05;NA;NA;NA
