"M_var";"SE";"low";"high";"ages";"season";"years";"Fest";"B";"Brel";"N"
0.255743737714808;0.107921699899399;0.0399003379160091;0.471587137513606;4;1;2010;0.962251431746551;2404.8364156365;0.101596983539784;1556.5284243602
0.224942484632367;0.0949238309334068;0.0350948227655536;0.414790146499181;5;1;2010;0.962251431746551;1978.3879816453;0.0835808414658115;709.353883702153
0.203474944605212;0.0858647101389352;0.0317455243273415;0.375204364883082;6;1;2010;0.962251431746551;720.958481797713;0.0304582908557975;215.404386554441
0.201;0;0.201;0.201;7;1;2010;0.962251431746551;847.899359525812;0.0358211547001783;183.210751842224
1.5033564760945;0.268356099806076;0.966644276482352;2.04006867570665;0;1;2011;0;863.365795221182;0.0371543302409072;172673.159044236
0.682099524055017;0.121757926922635;0.438583670209747;0.925615377900287;1;1;2011;0.0320163657064087;1976.85437130447;0.0850725156777964;43930.0971400993
0.465330817934319;0.198095426557157;0.0691399648200056;0.861521671048633;2;1;2011;0.22379562260429;4594.93873918817;0.197739906187502;12763.7187199671
0.366830133846033;0.156162818015864;0.0545044978143056;0.67915576987776;3;1;2011;0.592193948646657;12442.1281471654;0.535438096619337;16221.8098398506
0.310220545289546;0.132063617704775;0.0460933098799973;0.574347780699096;4;1;2011;0.828440441269734;1607.52900055093;0.0691788621797364;1230.87978602674
0.272858216842265;0.116158145499451;0.0405419258433621;0.505174507841168;5;1;2011;0.828440441269734;897.429443237074;0.038620234999467;460.456358767098
0.246817806106281;0.10507251335635;0.036672779393581;0.456962832818982;6;1;2011;0.828440441269734;561.359602180968;0.0241577094654216;216.406939930983
0.201;0;0.201;0.201;7;1;2011;0.828440441269734;293.680827802964;0.0126383446298321;124.388321814047
1.47668399338439;0.2663761614294;0.94393167052559;2.00943631624319;0;1;2012;0;1909.41521724001;0.0649266232713289;381883.043448002
0.669997745101566;0.120859593728951;0.428278557643664;0.911716932559468;1;1;2012;0.0317015733886048;1919.97430642203;0.0652856682811409;38399.4861284405
0.582217419239529;0.234444364441251;0.113328690357027;1.05110614812203;2;1;2012;0.221595212245413;6474.28880985925;0.220147879158059;21509.2651490341
0.458974315896855;0.18481745517997;0.0893394055369152;0.828609226256795;3;1;2012;0.586371360680446;5651.47745637534;0.192169489602621;6407.57081221693
0.388144946159686;0.156296242960831;0.0755524602380243;0.700737432081349;4;1;2012;0.820295023108872;11589.010252055;0.394065835408162;6217.28017814108
0.341397562133155;0.137472242896208;0.0664530763407392;0.61634204792557;5;1;2012;0.820295023108872;1052.47725168906;0.0357878126271734;394.186236587661
0.308816052054057;0.124352485275415;0.0601110815032277;0.557521022604886;6;1;2012;0.820295023108872;391.715566609474;0.0133196639437757;153.073687616051
0.201;0;0.201;0.201;7;1;2012;0.820295023108872;420.458679213583;0.01429702770774;118.272483604383
1.50902463181161;0.268028192750953;0.972968246309707;2.04508101731352;0;1;2013;0;1068.01296342721;0.0364180340151637;213602.592685442
0.684671266937287;0.121609149670023;0.441452967597241;0.927889566277334;1;1;2013;0.0382304500483622;4273.76605443922;0.145730588366615;87219.7153967188
0.744672230352967;0.270594973417713;0.20348228351754;1.28586217718839;2;1;2013;0.267232310171383;7443.17153757904;0.253803730402685;19036.2443416344
0.587040882322047;0.21331574546799;0.160409391386067;1.01367237325803;3;1;2013;0.707133388601524;8337.81154755413;0.284309942808616;9627.95790710639
0.496448153568645;0.180396648945153;0.135654855678338;0.857241451458952;4;1;2013;0.989233169012247;3142.53239263822;0.107156800046325;2252.7113925722
0.436656952591399;0.158670045240073;0.119316862111252;0.753997043071546;5;1;2013;0.989233169012247;4332.07899628755;0.147718993725424;1856.87055134486
0.394984297364834;0.143527260839572;0.10792977568569;0.682038819043978;6;1;2013;0.989233169012247;405.617408315363;0.0138310948265734;123.362958733383
0.201;0;0.201;0.201;7;1;2013;0.989233169012247;323.495064995942;0.0110308158085974;92.0851309410596
1.56239262721798;0.291700209880732;0.978992207456514;2.14579304697944;0;1;2014;0;890.141145396565;0.0257056363653769;178028.229079313
0.708885273957777;0.132349564118879;0.444186145720019;0.973584402195535;1;1;2014;0.0347180124354615;1842.08665442565;0.0531960688898205;47232.9911391192
0.848999406540585;0.266406830664965;0.316185745210655;1.38181306787051;2;1;2014;0.242680236721006;14604.3264998565;0.421746043656143;42331.3811590044
0.669284203696227;0.210014143881876;0.249255915932476;1.08931249145998;3;1;2014;0.642165230802702;6677.96326611353;0.192847276263791;6920.16918768242
0.56599960436039;0.177604553776651;0.210790496807088;0.921208711913692;4;1;2014;0.898346983095728;6357.96654560718;0.183606360507914;2639.25551913955
0.497831768798737;0.156214224307196;0.185403320184346;0.810260217413128;5;1;2014;0.898346983095728;1685.20919055939;0.0486657367498854;509.89688065337
0.450320853104252;0.141305812858794;0.167709227386663;0.732932478821841;6;1;2014;0.898346983095728;2294.78467744249;0.0662691537856002;446.19573739889
0.201;0;0.201;0.201;7;1;2014;0.898346983095728;275.769800354232;0.00796372378146876;58.9125828571315
1.5738911938229;0.317036264263934;0.939818665295034;2.20796372235077;0;1;2015;0;247.924833504779;0.00756856922715494;49584.9667009558
0.714102377773972;0.14384498181322;0.426412414147532;1.00179234140041;1;1;2015;0.033627881173291;2127.28281082534;0.0649410024476553;37320.7510671113
1.00647745996824;0.29005293993959;0.426371580089059;1.58658333984742;2;1;2015;0.235060177443354;9318.60154012857;0.284475257519438;22454.4615424785
0.79342748669029;0.228654872361123;0.336117741968044;1.25073723141254;3;1;2015;0.622001507580404;12659.8831599307;0.386476823435204;14208.6230751186
0.67098497331216;0.193368626626388;0.284247720059384;1.05772222656494;4;1;2015;0.870139258578961;4418.8555581421;0.134897395004007;1864.49601609371
0.590172914482592;0.170079704441461;0.25001350559967;0.930332323365515;5;1;2015;0.870139258578961;2615.01763598417;0.0798304136313791;610.272493811942
0.533849358328652;0.153848031403476;0.226153295521699;0.841545421135605;6;1;2015;0.870139258578961;484.433979182203;0.0147886440240605;126.220421881762
0.201;0;0.201;0.201;7;1;2015;0.870139258578961;885.160529839233;0.027021894711101;135.449201199577
1.45929011339426;0.266799423329724;0.925691266734812;1.99288896005371;0;1;2016;0;2548.06980925651;0.107442611048534;509613.961851302
0.662105832936091;0.121051635167813;0.420002562600466;0.904209103271716;1;1;2016;0.0363194483859836;462.413259820999;0.0194982444508179;10275.8502182444
1.05794615723872;0.299076083185038;0.459793990868644;1.6560983236088;2;1;2016;0.253874335354639;6307.88062590495;0.265979826050152;17669.1334058962
0.834001350231984;0.235768007182366;0.362465335867252;1.30553736459672;3;1;2016;0.671786352941952;4509.14815275354;0.190133978816647;6487.98295360223
0.705297438159148;0.199384055456692;0.306529327245764;1.10406554907253;4;1;2016;0.939784987573864;7652.45057978974;0.322675331823968;3450.1580612217
0.620352856191075;0.175370647317749;0.269611561555576;0.971094150826573;5;1;2016;0.939784987573864;1123.52774863179;0.0473749794687548;399.263592264319
0.56114905663757;0.158634029523939;0.243880997589692;0.878417115685448;6;1;2016;0.939784987573864;636.157451073063;0.0268243897137236;141.683173958366
0.201;0;0.201;0.201;7;1;2016;0.939784987573864;475.987951520264;0.0200706386274019;77.4090017108903
1.46567545498887;0.290511350695759;0.884652753597355;2.04669815638039;0;1;2017;0;140.311683539022;0.00809478419777728;28062.3367078044
0.665002975784025;0.131810157599445;0.401382660585135;0.928623290982915;1;1;2017;0.033825078517366;5092.70042309248;0.293805261750692;118434.89356029
0.847584749582808;0.230509511870744;0.386565725841319;1.3086037733243;2;1;2017;0.236438594431649;1231.72161342236;0.0710598034383871;5110.87806399321
0.668168999671118;0.181715527606134;0.304737944458851;1.03160005488339;3;1;2017;0.625648988213318;4915.85619792577;0.283602862326488;4758.81529324857
0.565056499721872;0.153673007913831;0.25771048389421;0.872402515549535;4;1;2017;0.875241844432733;3018.23353534591;0.174126263122805;1439.3102219103
0.497002249755369;0.135164944916911;0.226672359921547;0.767332139589191;5;1;2017;0.875241844432733;2283.26467220888;0.131724845157313;665.868962440619
0.449570499778716;0.122265385858447;0.205039728061822;0.694101271495609;6;1;2017;0.875241844432733;345.451271574669;0.0199295840781998;83.8881184008424
0.201;0;0.201;0.201;7;1;2017;0.875241844432733;306.052223227098;0.0176565959283378;56.3217194013799
1.41094597127193;0.286389752981811;0.838166465308313;1.98372547723556;0;1;2018;0;259.587702720911;0.00962137698554317;51917.5405441822
0.640171237344929;0.129940115541058;0.380291006262813;0.900051468427045;1;1;2018;0.0313444888884964;479.535527711721;0.0177735387374504;6480.20983394217
0.954411883622684;0.25393802447024;0.446535834682205;1.46228793256316;2;1;2018;0.219099177912319;19254.4119324484;0.713646886563798;58881.9936772122
0.752383090739051;0.200184720020333;0.352013650698385;1.15275253077972;3;1;2018;0.579766511083874;1638.77186942978;0.0607395565499458;1728.66230952509
0.63627458908179;0.169292016313493;0.297690556454804;0.974858621708776;4;1;2018;0.811055272302891;3118.88051254391;0.115598408050598;1304.97092575059
0.559642977987997;0.148902831866975;0.261837314254047;0.857448641721948;5;1;2018;0.811055272302891;1173.07413506504;0.043478902764455;340.910821001174
0.506233067225658;0.13469218816183;0.236848690901997;0.775617443549318;6;1;2018;0.811055272302891;808.660532539739;0.0299722512096803;168.822658150259
0.201;0;0.201;0.201;7;1;2018;0.811055272302891;247.384568052329;0.00916907913852997;41.5005146875238
1.32179694931868;0.266206769481395;0.789383410355887;1.85421048828147;0;1;2019;0;510.869596042329;0.0234764798177835;102173.919208466
0.599722743317578;0.120782737594749;0.35815726812808;0.841288218507077;1;1;2019;0.0301261697714916;633.166699189987;0.0290965157253059;12663.3339837997
1.05933792864508;0.248103367022143;0.563131194600791;1.55554466268936;2;1;2019;0.21058308061942;1612.43588795261;0.0740978106237757;3310.95664877333
0.835098513092469;0.195585136046653;0.443928240999163;1.22626878518577;3;1;2019;0.557231748230812;16244.1870684951;0.746484685767494;18210.9720498824
0.706225285763385;0.165402244681429;0.375420796400527;1.03702977512624;4;1;2019;0.779530619062913;1087.14878360854;0.0499587892390429;456.210148387973
0.621168955726188;0.145481536380383;0.330205882965423;0.912132028486954;5;1;2019;0.779530619062913;969.271826096404;0.0445418765171786;306.925847402281
0.561887271154809;0.131597406352379;0.298692458450051;0.825082083859568;6;1;2019;0.779530619062913;339.949965468731;0.0156220463406117;86.5673454211181
0.201;0;0.201;0.201;7;1;2019;0.779530619062913;363.881519631234;0.0167217959688077;60.3051905255609
1.19954296888547;0.255250201393441;0.689042566098591;1.71004337167236;0;1;2020;0;581.553890873813;0.0447424500827134;116310.778174763
0.544253941876717;0.115811548128433;0.312630845619851;0.775877038133584;1;1;2020;0.0197275788396116;1253.28188631154;0.0964225381651353;27245.258398077
1.2036385723998;0.243320596321914;0.716997379755972;1.69027976504363;2;1;2020;0.137896531710417;2185.51184172114;0.168144613969413;6745.40691889241
0.948853765103492;0.19181477666253;0.565224211778432;1.33248331842855;3;1;2020;0.364893158623851;890.839194913865;0.0685376348359895;929.894775484202
0.802425714933201;0.162213730881278;0.477998253170646;1.12685317669576;4;1;2020;0.510461564218074;7208.87598104659;0.554622329582927;4525.34587636321
0.705783201820808;0.142677040665649;0.42042912048951;0.991137283152105;5;1;2020;0.510461564218074;282.504548125689;0.0217347795982605;103.254586303249
0.638426298742473;0.12906055960627;0.380305179529933;0.896547417955014;6;1;2020;0.510461564218074;298.451968941512;0.0229617109127908;75.6340519365211
0.201;0;0.201;0.201;7;1;2020;0.510461564218074;296.791263899737;0.0228339428527712;45.2563683897129
1.09724023176573;0.270227551458197;0.556785128849332;1.63769533468212;0;1;2021;0;716.96794794125;0.0585856262949446;143393.58958825
0.497837373744996;0.122607037763284;0.252623298218427;0.743051449271564;1;1;2021;0.0114208623135219;1682.31108496213;0.137466742855721;35048.1476033777
1.56277400988636;0.263602630823408;1.03556874823955;2.08997927153318;2;1;2021;0.0798322650225377;4789.77759590737;0.391387259466055;15500.8983686322
1.23196783261115;0.207803533787797;0.816360765035555;1.64757490018674;3;1;2021;0.211247135681003;1645.38867773021;0.13444970093884;1763.54627838179
1.04184933992424;0.175735087215606;0.690379165493031;1.39331951435546;4;1;2021;0.295520868966119;465.686473012796;0.0380526545947826;249.965900704668
0.916371134750885;0.15456991247796;0.607231309794965;1.22551095970681;5;1;2021;0.295520868966119;2652.95148410859;0.216780714776583;1217.50871230316
0.828916628114909;0.139818427054753;0.549279774005403;1.10855348222441;6;1;2021;0.295520868966119;94.0905659020062;0.00768842560904337;30.5985580169126
0.201;0;0.201;0.201;7;1;2021;0.295520868966119;190.775873861778;0.0155888754640305;46.1927055355396
1.03432576636608;0.28749815143833;0.459329463489419;1.60932206924274;0;1;2022;0;1431.23227539293;0.10099802535168;286246.455078586
0.469291963798874;0.130443015599486;0.208405932599901;0.730177994997846;1;1;2022;0.00315237181443631;1148.72375029158;0.0810621954582282;47863.4895954825
1.95026523598189;0.283975613394281;1.38231400919332;2.51821646277045;2;1;2022;0.0220351997275809;6781.92369456487;0.478581228926504;21061.8748278412
1.53743536851127;0.223863987201331;1.08970739410861;1.98516334291393;3;1;2022;0.0583081643154702;1823.41535203266;0.128673279045973;2999.03840794846
1.30017682398793;0.189317075596187;0.921542672795552;1.6788109751803;4;1;2022;0.0815692924345606;1092.458264351;0.0770916987938131;416.491904060619
1.14358618460252;0.166516113936793;0.810553956728932;1.4766184124761;5;1;2022;0.0815692924345606;230.277568090489;0.016250038557537;65.6248412911055
1.03444725412178;0.150624534598427;0.733198184924926;1.33569632331863;6;1;2022;0.0815692924345606;1500.21812764367;0.105866162392969;362.371528416345
0.201;0;0.201;0.201;7;1;2022;0.0815692924345606;162.644610447139;0.0114773714732953;38.054424531385
1.00498630342953;0.301057340810876;0.402871621807778;1.60710098505128;0;1;2023;0;732.673612661958;0.0473167637039343;146534.722532392
0.455980128566661;0.136595060550003;0.182790007466655;0.729170249666666;1;1;2023;0.00241126029997282;3052.52619086164;0.197135065296409;101750.873028721
2.70515279083904;0.343996677467056;2.01715943590493;3.39314614577316;2;1;2023;0.0168548018548341;7639.48981092497;0.493365569545807;29841.7570739257
2.13252920737676;0.271179862528774;1.59016948231922;2.67488893243431;3;1;2023;0.0446001201807236;1901.87744629065;0.122825067212427;2930.47372309807
1.8034351938927;0.229331118311371;1.34477295726996;2.26209743051544;4;1;2023;0.0623926389785651;1057.44794818111;0.0682910013798751;608.078176067344
1.58623314499321;0.201710947127884;1.18281125073744;1.98965503924898;5;1;2023;0.0623926389785651;231.160765382625;0.0149285836478961;104.597631394853
1.43484989879054;0.182460524787879;1.06992884921478;1.7997709483663;6;1;2023;0.0623926389785651;80.4144882921504;0.00519324467967158;19.274805439154
0.201;0;0.201;0.201;7;1;2023;0.0623926389785651;788.850246615749;0.0509447045339807;147.393543837023
0.984778864480639;0.320724280785087;0.343330302910465;1.62622742605081;0;1;2024;0;389.834729035691;0.0254682936772586;77966.9458071381
0.446811654749182;0.145518300386559;0.155775053976065;0.737848255522299;1;1;2024;0.00219134854563615;2521.03223204658;0.16470156318402;53638.9836605655
2.97702256247434;0.491678673447931;1.99366521557848;3.96037990937021;2;1;2024;0.0153176102687845;10551.2798398253;0.689325690136261;64337.072194057
2.34684990326445;0.387600706075741;1.57164849111296;3.12205131541593;3;1;2024;0.0405325001594924;580.715241268845;0.0379387089089771;1961.87581509745
1.98468170831623;0.327785782298621;1.32911014371899;2.64025327291347;4;1;2024;0.0567023057135811;920.574845980403;0.0601420776115088;332.217555388092
1.74565069965041;0.288307932605721;1.16903483443896;2.32226656486185;5;1;2024;0.0567023057135811;288.356301007802;0.0188386062368556;94.1110642975854
1.57905332997423;0.260793067668246;1.05746719463773;2.10063946531072;6;1;2024;0.0567023057135811;54.8753287889303;0.00358506024511902;20.1155897320126
0.201;0;0.201;0.201;7;1;2024;0.0567023057135811;0;0;117.575778353607
